Frame,Timestamp,Event
6149,1744588352.9507823,Start of Frame 6149
6149,1744588352.968787,End of Frame 6149
6150,1744588352.9724596,Start Get Vehicle Position (on manual_control.py Side)
6150,1744588352.9724739,End Get Vehicle Position (on manual_control.py Side)
6150,1744588352.9724605,Start Get Vehicle Position (on record.py Side)
6150,1744588352.972473,End Get Vehicle Position (on record.py Side)
6149,1744588352.9678981,Start of Saving Image: frame_6149.png
6149,1744588352.9768353,End of Saving Image: frame_6149.png
6150,1744588352.9687912,Start of Frame 6150
6150,1744588352.9787467,End of Frame 6150
6151,1744588352.9885561,Start Get Vehicle Position (on manual_control.py Side)
6151,1744588352.9885707,End Get Vehicle Position (on manual_control.py Side)
6151,1744588352.9885573,Start Get Vehicle Position (on record.py Side)
6151,1744588352.9885695,End Get Vehicle Position (on record.py Side)
6150,1744588352.9778805,Start of Saving Image: frame_6150.png
6150,1744588352.9897077,End of Saving Image: frame_6150.png
6151,1744588352.9787536,Start of Frame 6151
6151,1744588352.994185,End of Frame 6151
6152,1744588353.0044928,Start Get Vehicle Position (on manual_control.py Side)
6152,1744588353.004511,End Get Vehicle Position (on manual_control.py Side)
6152,1744588353.0044944,Start Get Vehicle Position (on record.py Side)
6152,1744588353.00451,End Get Vehicle Position (on record.py Side)
6152,1744588352.994193,Start of Frame 6152
6152,1744588353.010968,End of Frame 6152
6152,1744588353.0205932,Start Get Vehicle Position (on manual_control.py Side)
6152,1744588353.020608,End Get Vehicle Position (on manual_control.py Side)
6152,1744588353.0205941,Start Get Vehicle Position (on record.py Side)
6152,1744588353.0206072,End Get Vehicle Position (on record.py Side)
6151,1744588353.0048544,Start of Saving Image: frame_6151.png
6151,1744588353.0217311,End of Saving Image: frame_6151.png
6152,1744588353.021968,Start of Saving Image: frame_6152.png
6152,1744588353.0285056,End of Saving Image: frame_6152.png
6152,1744588353.0109746,Start of Frame 6152
6152,1744588353.0327194,End of Frame 6152
6153,1744588353.0364828,Start Get Vehicle Position (on manual_control.py Side)
6153,1744588353.0364978,End Get Vehicle Position (on manual_control.py Side)
6153,1744588353.0364838,Start Get Vehicle Position (on record.py Side)
6153,1744588353.036497,End Get Vehicle Position (on record.py Side)
6153,1744588353.0327244,Start of Frame 6153
6153,1744588353.0413532,End of Frame 6153
6154,1744588353.0528588,Start Get Vehicle Position (on manual_control.py Side)
6154,1744588353.052873,End Get Vehicle Position (on manual_control.py Side)
6154,1744588353.05286,Start Get Vehicle Position (on record.py Side)
6154,1744588353.052872,End Get Vehicle Position (on record.py Side)
6154,1744588353.0413601,Start of Frame 6154
6154,1744588353.0587983,End of Frame 6154
6155,1744588353.0685995,Start Get Vehicle Position (on manual_control.py Side)
6155,1744588353.0686147,End Get Vehicle Position (on manual_control.py Side)
6155,1744588353.068601,Start Get Vehicle Position (on record.py Side)
6155,1744588353.0686135,End Get Vehicle Position (on record.py Side)
6153,1744588353.0527463,Start of Saving Image: frame_6153.png
6153,1744588353.0698485,End of Saving Image: frame_6153.png
6155,1744588353.0588076,Start of Frame 6155
6155,1744588353.074496,End of Frame 6155
6155,1744588353.0844815,Start Get Vehicle Position (on manual_control.py Side)
6155,1744588353.0844934,End Get Vehicle Position (on manual_control.py Side)
6155,1744588353.0844822,Start Get Vehicle Position (on record.py Side)
6155,1744588353.0844924,End Get Vehicle Position (on record.py Side)
6154,1744588353.070087,Start of Saving Image: frame_6154.png
6154,1744588353.0855513,End of Saving Image: frame_6154.png
6155,1744588353.074501,Start of Frame 6155
6155,1744588353.0891507,End of Frame 6155
6155,1744588353.1004763,Start Get Vehicle Position (on manual_control.py Side)
6155,1744588353.1004903,End Get Vehicle Position (on manual_control.py Side)
6155,1744588353.1004772,Start Get Vehicle Position (on record.py Side)
6155,1744588353.1004877,End Get Vehicle Position (on record.py Side)
6155,1744588353.089156,Start of Frame 6155
6155,1744588353.1052144,End of Frame 6155
6155,1744588353.1164525,Start Get Vehicle Position (on manual_control.py Side)
6155,1744588353.116465,End Get Vehicle Position (on manual_control.py Side)
6155,1744588353.1164532,Start Get Vehicle Position (on record.py Side)
6155,1744588353.1164644,End Get Vehicle Position (on record.py Side)
6155,1744588353.105219,Start of Frame 6155
6155,1744588353.1214566,End of Frame 6155
6155,1744588353.1324532,Start Get Vehicle Position (on manual_control.py Side)
6155,1744588353.1324623,End Get Vehicle Position (on manual_control.py Side)
6155,1744588353.132454,Start Get Vehicle Position (on record.py Side)
6155,1744588353.1324615,End Get Vehicle Position (on record.py Side)
5942,1744588352.9329228,Start of Saving Image: frame_5942.png
5942,1744588353.1334763,End of Saving Image: frame_5942.png
6155,1744588353.1214604,Start of Frame 6155
6155,1744588353.138086,End of Frame 6155
6155,1744588353.1485105,Start Get Vehicle Position (on manual_control.py Side)
6155,1744588353.1485243,End Get Vehicle Position (on manual_control.py Side)
6155,1744588353.1485112,Start Get Vehicle Position (on record.py Side)
6155,1744588353.1485233,End Get Vehicle Position (on record.py Side)
6155,1744588353.1381013,Start of Frame 6155
6155,1744588353.1541154,End of Frame 6155
6155,1744588353.1644552,Start Get Vehicle Position (on manual_control.py Side)
6155,1744588353.1644676,End Get Vehicle Position (on manual_control.py Side)
6155,1744588353.164456,Start Get Vehicle Position (on record.py Side)
6155,1744588353.1644666,End Get Vehicle Position (on record.py Side)
6155,1744588353.1541226,Start of Frame 6155
6155,1744588353.1700249,End of Frame 6155
6155,1744588353.1804507,Start Get Vehicle Position (on manual_control.py Side)
6155,1744588353.1804628,End Get Vehicle Position (on manual_control.py Side)
6155,1744588353.1804516,Start Get Vehicle Position (on record.py Side)
6155,1744588353.1804621,End Get Vehicle Position (on record.py Side)
6155,1744588353.1700299,Start of Frame 6155
6155,1744588353.1847765,End of Frame 6155
6155,1744588353.1964564,Start Get Vehicle Position (on manual_control.py Side)
6155,1744588353.1964695,End Get Vehicle Position (on manual_control.py Side)
6155,1744588353.196457,Start Get Vehicle Position (on record.py Side)
6155,1744588353.196468,End Get Vehicle Position (on record.py Side)
6155,1744588353.1847801,Start of Frame 6155
6155,1744588353.2010868,End of Frame 6155
6155,1744588353.2124681,Start Get Vehicle Position (on manual_control.py Side)
6155,1744588353.2124825,End Get Vehicle Position (on manual_control.py Side)
6155,1744588353.2124693,Start Get Vehicle Position (on record.py Side)
6155,1744588353.2124817,End Get Vehicle Position (on record.py Side)
6155,1744588353.2010913,Start of Frame 6155
6155,1744588353.2214768,End of Frame 6155
6156,1744588353.2284884,Start Get Vehicle Position (on manual_control.py Side)
6156,1744588353.228508,End Get Vehicle Position (on manual_control.py Side)
6156,1744588353.2284896,Start Get Vehicle Position (on record.py Side)
6156,1744588353.2285068,End Get Vehicle Position (on record.py Side)
6155,1744588353.2203953,Start of Saving Image: frame_6155.png
6155,1744588353.2303936,End of Saving Image: frame_6155.png
6156,1744588353.2214868,Start of Frame 6156
6156,1744588353.2360294,End of Frame 6156
6157,1744588353.244718,Start Get Vehicle Position (on manual_control.py Side)
6157,1744588353.2447295,End Get Vehicle Position (on manual_control.py Side)
6157,1744588353.2447188,Start Get Vehicle Position (on record.py Side)
6157,1744588353.2447286,End Get Vehicle Position (on record.py Side)
6157,1744588353.2360384,Start of Frame 6157
6157,1744588353.2498376,End of Frame 6157
6158,1744588353.2605238,Start Get Vehicle Position (on manual_control.py Side)
6158,1744588353.2605388,End Get Vehicle Position (on manual_control.py Side)
6158,1744588353.2605247,Start Get Vehicle Position (on record.py Side)
6158,1744588353.2605379,End Get Vehicle Position (on record.py Side)
6156,1744588353.244638,Start of Saving Image: frame_6156.png
6156,1744588353.2616847,End of Saving Image: frame_6156.png
6158,1744588353.2498448,Start of Frame 6158
6158,1744588353.2673,End of Frame 6158
6158,1744588353.2765172,Start Get Vehicle Position (on manual_control.py Side)
6158,1744588353.2765322,End Get Vehicle Position (on manual_control.py Side)
6158,1744588353.276518,Start Get Vehicle Position (on record.py Side)
6158,1744588353.276531,End Get Vehicle Position (on record.py Side)
6157,1744588353.2620094,Start of Saving Image: frame_6157.png
6157,1744588353.2778118,End of Saving Image: frame_6157.png
6158,1744588353.2673085,Start of Frame 6158
6158,1744588353.288852,End of Frame 6158
6159,1744588353.29245,Start Get Vehicle Position (on manual_control.py Side)
6159,1744588353.2924616,End Get Vehicle Position (on manual_control.py Side)
6159,1744588353.292451,Start Get Vehicle Position (on record.py Side)
6159,1744588353.2924604,End Get Vehicle Position (on record.py Side)
6158,1744588353.2802384,Start of Saving Image: frame_6158.png
6158,1744588353.293451,End of Saving Image: frame_6158.png
6159,1744588353.2888582,Start of Frame 6159
6159,1744588353.2977128,End of Frame 6159
6160,1744588353.3090005,Start Get Vehicle Position (on manual_control.py Side)
6160,1744588353.3090162,End Get Vehicle Position (on manual_control.py Side)
6160,1744588353.3090017,Start Get Vehicle Position (on record.py Side)
6160,1744588353.3090153,End Get Vehicle Position (on record.py Side)
6160,1744588353.297721,Start of Frame 6160
6160,1744588353.316251,End of Frame 6160
6161,1744588353.3245592,Start Get Vehicle Position (on manual_control.py Side)
6161,1744588353.3245742,End Get Vehicle Position (on manual_control.py Side)
6161,1744588353.3245604,Start Get Vehicle Position (on record.py Side)
6161,1744588353.3245733,End Get Vehicle Position (on record.py Side)
6159,1744588353.308871,Start of Saving Image: frame_6159.png
6159,1744588353.3256724,End of Saving Image: frame_6159.png
6161,1744588353.31626,Start of Frame 6161
6161,1744588353.3310008,End of Frame 6161
6162,1744588353.3405132,Start Get Vehicle Position (on manual_control.py Side)
6162,1744588353.340528,End Get Vehicle Position (on manual_control.py Side)
6162,1744588353.3405147,Start Get Vehicle Position (on record.py Side)
6162,1744588353.340527,End Get Vehicle Position (on record.py Side)
6160,1744588353.3259132,Start of Saving Image: frame_6160.png
6160,1744588353.3415923,End of Saving Image: frame_6160.png
6161,1744588353.3418446,Start of Saving Image: frame_6161.png
6161,1744588353.348679,End of Saving Image: frame_6161.png
6162,1744588353.3310084,Start of Frame 6162
6162,1744588353.351995,End of Frame 6162
6162,1744588353.3564656,Start Get Vehicle Position (on manual_control.py Side)
6162,1744588353.35648,End Get Vehicle Position (on manual_control.py Side)
6162,1744588353.3564668,Start Get Vehicle Position (on record.py Side)
6162,1744588353.356479,End Get Vehicle Position (on record.py Side)
6162,1744588353.3520014,Start of Frame 6162
6162,1744588353.3618,End of Frame 6162
6163,1744588353.372891,Start of KEYUP: s
6163,1744588353.3728957,End of KEYUP: s
6163,1744588353.372958,Start Get Vehicle Position (on manual_control.py Side)
6163,1744588353.3729713,End Get Vehicle Position (on manual_control.py Side)
6163,1744588353.372959,Start Get Vehicle Position (on record.py Side)
6163,1744588353.3729706,End Get Vehicle Position (on record.py Side)
5943,1744588353.1378818,Start of Saving Image: frame_5943.png
5943,1744588353.3745666,End of Saving Image: frame_5943.png
6163,1744588353.3618128,Start of Frame 6163
6163,1744588353.3799498,End of Frame 6163
6164,1744588353.3896282,Start Get Vehicle Position (on manual_control.py Side)
6164,1744588353.3896453,End Get Vehicle Position (on manual_control.py Side)
6164,1744588353.3896294,Start Get Vehicle Position (on record.py Side)
6164,1744588353.3896444,End Get Vehicle Position (on record.py Side)
6164,1744588353.379955,Start of Frame 6164
6164,1744588353.3957307,End of Frame 6164
6165,1744588353.4055474,Start Get Vehicle Position (on manual_control.py Side)
6165,1744588353.40556,End Get Vehicle Position (on manual_control.py Side)
6165,1744588353.4055483,Start Get Vehicle Position (on record.py Side)
6165,1744588353.405559,End Get Vehicle Position (on record.py Side)
6162,1744588353.3726962,Start of Saving Image: frame_6162.png
6162,1744588353.406683,End of Saving Image: frame_6162.png
6163,1744588353.406934,Start of Saving Image: frame_6163.png
6163,1744588353.4143395,End of Saving Image: frame_6163.png
6165,1744588353.395738,Start of Frame 6165
6165,1744588353.415168,End of Frame 6165
6165,1744588353.4214501,Start Get Vehicle Position (on manual_control.py Side)
6165,1744588353.4214635,End Get Vehicle Position (on manual_control.py Side)
6165,1744588353.4214513,Start Get Vehicle Position (on record.py Side)
6165,1744588353.4214628,End Get Vehicle Position (on record.py Side)
6164,1744588353.4145842,Start of Saving Image: frame_6164.png
6164,1744588353.4226804,End of Saving Image: frame_6164.png
6165,1744588353.415173,Start of Frame 6165
6165,1744588353.4268684,End of Frame 6165
6166,1744588353.4378126,Start Get Vehicle Position (on manual_control.py Side)
6166,1744588353.437825,End Get Vehicle Position (on manual_control.py Side)
6166,1744588353.4378135,Start Get Vehicle Position (on record.py Side)
6166,1744588353.437824,End Get Vehicle Position (on record.py Side)
6166,1744588353.426879,Start of Frame 6166
6166,1744588353.4444022,End of Frame 6166
6167,1744588353.453577,Start Get Vehicle Position (on manual_control.py Side)
6167,1744588353.4535987,End Get Vehicle Position (on manual_control.py Side)
6167,1744588353.4535785,Start Get Vehicle Position (on record.py Side)
6167,1744588353.453597,End Get Vehicle Position (on record.py Side)
6165,1744588353.4376214,Start of Saving Image: frame_6165.png
6165,1744588353.455678,End of Saving Image: frame_6165.png
6167,1744588353.4444153,Start of Frame 6167
6167,1744588353.4611042,End of Frame 6167
6168,1744588353.4694934,Start Get Vehicle Position (on manual_control.py Side)
6168,1744588353.4695132,End Get Vehicle Position (on manual_control.py Side)
6168,1744588353.469495,Start Get Vehicle Position (on record.py Side)
6168,1744588353.4695117,End Get Vehicle Position (on record.py Side)
6166,1744588353.4559956,Start of Saving Image: frame_6166.png
